industry,model,intent,entity,run_count,entity_run_count,visibility_pct,avg_pos,pct_first,entity_adjacent_pair_count,entity_adjacent_persistence_pct,rank_volatility
金融類,gemini,知識型,UberEats,54,2,3.7,6.5,0.0,4,0.0,0.0
金融類,gemini,知識型,Unicard,54,1,1.85,7,0.0,2,0.0,0.0
金融類,gemini,知識型,Union Bank of Taiwan,54,2,3.7,14,0.0,4,0.0,0.0
金融類,gemini,知識型,VISA,54,2,3.7,7,0.0,3,0.0,0.0
金融類,gemini,知識型,Visa,54,2,3.7,3,0.0,3,0.0,0.0
金融類,gemini,知識型,icash,54,2,3.7,2.5,0.0,3,33.33,1
金融類,gemini,知識型,momo,54,2,3.7,1,0.0,3,0.0,0.0
金融類,gemini,知識型,一卡通,54,4,7.41,2.5,0.0,5,40.0,1
金融類,gemini,知識型,中信,54,1,1.85,3,0.0,2,0.0,0.0
金融類,gemini,知識型,中國信託,54,1,1.85,3,0.0,2,0.0,0.0
金融類,gemini,知識型,元大,54,1,1.85,7,0.0,2,0.0,0.0
金融類,gemini,知識型,全家,54,3,5.56,0,100.0,3,33.33,0
金融類,gemini,知識型,全支付,54,2,3.7,3,50.0,4,0.0,0.0
金融類,gemini,知識型,全盈+PAY,54,1,1.85,2,0.0,2,0.0,0.0
金融類,gemini,知識型,全聯,54,4,7.41,1.5,50.0,7,0.0,0.0
金融類,gemini,知識型,全聯福利中心,54,2,3.7,4.5,0.0,4,0.0,0.0
金融類,gemini,知識型,匯豐現金回饋御璽卡,54,1,1.85,11,0.0,2,0.0,0.0
金融類,gemini,知識型,卡優新聞網,54,1,1.85,7,0.0,1,0.0,0.0
金融類,gemini,知識型,台北富邦,54,2,3.7,4.5,0.0,4,0.0,0.0
金融類,gemini,知識型,台新,54,12,22.22,1.6667,41.67,15,40.0,1.1667
金融類,gemini,知識型,台新 @GoGo 卡,54,1,1.85,7,0.0,1,0.0,0.0
金融類,gemini,知識型,台新 @GoGo 黑狗卡,54,1,1.85,9,0.0,1,0.0,0.0
金融類,gemini,知識型,台新 Richart,54,1,1.85,12,0.0,2,0.0,0.0
金融類,gemini,知識型,台新太陽/玫瑰卡,54,2,3.7,7,0.0,3,0.0,0.0
金融類,gemini,知識型,台新太陽玫瑰卡,54,1,1.85,1,0.0,2,0.0,0.0
金融類,gemini,知識型,台新玫瑰/太陽卡,54,1,1.85,3,0.0,1,0.0,0.0
金融類,gemini,知識型,台新銀行,54,1,1.85,2,0.0,2,0.0,0.0
金融類,gemini,知識型,台灣 Pay,54,1,1.85,9,0.0,2,0.0,0.0
金融類,gemini,知識型,台灣金管會,54,1,1.85,1,0.0,2,0.0,0.0
金融類,gemini,知識型,國泰,54,3,5.56,0.6667,33.33,5,0.0,0.0
金融類,gemini,知識型,國泰 CUBE,54,1,1.85,5,0.0,1,0.0,0.0
金融類,gemini,知識型,國泰 CUBE 卡,54,2,3.7,7,0.0,3,0.0,0.0
金融類,gemini,知識型,國泰世華,54,10,18.52,5.4,0.0,13,30.77,1.5
金融類,gemini,知識型,國泰世華 CUBE 卡,54,1,1.85,16,0.0,2,0.0,0.0
金融類,gemini,知識型,家樂福,54,1,1.85,3,0.0,1,0.0,0.0
金融類,gemini,知識型,富邦,54,5,9.26,4.6,0.0,8,12.5,2
金融類,gemini,知識型,富邦 J 卡,54,2,3.7,3,0.0,3,0.0,0.0
金融類,gemini,知識型,悠遊卡,54,4,7.41,1.5,25.0,5,40.0,1
金融類,gemini,知識型,星展,54,5,9.26,3.8,0.0,9,0.0,0.0
金融類,gemini,知識型,星展 eco 永續卡,54,1,1.85,15,0.0,2,0.0,0.0
金融類,gemini,知識型,永豐,54,9,16.67,3.1111,0.0,12,33.33,3.25
金融類,gemini,知識型,永豐 DAWAY,54,1,1.85,7,0.0,2,0.0,0.0
金融類,gemini,知識型,永豐 DAWAY 卡,54,1,1.85,6,0.0,1,0.0,0.0
金融類,gemini,知識型,永豐 Sport 卡,54,1,1.85,5,0.0,1,0.0,0.0
金融類,gemini,知識型,永豐銀行,54,1,1.85,3,0.0,2,0.0,0.0
金融類,gemini,知識型,渣打,54,2,3.7,1,0.0,3,33.33,0
金融類,gemini,知識型,渣打現金回饋卡,54,1,1.85,2,0.0,1,0.0,0.0
金融類,gemini,知識型,滙豐,54,8,14.81,2.75,12.5,11,27.27,1.6667
金融類,gemini,知識型,熊本熊卡,54,1,1.85,5,0.0,2,0.0,0.0
金融類,gemini,知識型,玉山,54,11,20.37,1.8182,36.36,14,21.43,0.6667
金融類,gemini,知識型,玉山 U Bear 卡,54,1,1.85,8,0.0,1,0.0,0.0
金融類,gemini,知識型,玉山 Unicard,54,1,1.85,13,0.0,2,0.0,0.0
金融類,gemini,知識型,玉山熊本熊卡,54,2,3.7,2,50.0,3,0.0,0.0
金融類,gemini,知識型,玉山銀行,54,1,1.85,8,0.0,2,0.0,0.0
金融類,gemini,知識型,第一銀行,54,2,3.7,5.5,0.0,4,0.0,0.0
金融類,gemini,知識型,聯徵中心,54,7,12.96,0.1429,85.71,7,57.14,0.25
金融類,gemini,知識型,聯邦,54,11,20.37,1.6364,36.36,15,20.0,0
金融類,gemini,知識型,聯邦 LINE Bank 聯名卡,54,1,1.85,10,0.0,1,0.0,0.0
金融類,gemini,知識型,聯邦 Line Bank 聯名卡,54,1,1.85,17,0.0,2,0.0,0.0
金融類,gemini,知識型,聯邦吉鶴卡,54,1,1.85,2,0.0,2,0.0,0.0
金融類,gemini,知識型,聯邦賴點卡,54,1,1.85,3,0.0,2,0.0,0.0
金融類,gemini,知識型,聯邦銀行,54,1,1.85,5,0.0,2,0.0,0.0
金融類,gemini,知識型,肯德基,54,3,5.56,3,0.0,3,66.67,1.5
金融類,gemini,知識型,華南,54,2,3.7,1.5,0.0,3,0.0,0.0
金融類,gemini,知識型,蝦皮,54,1,1.85,0,100.0,2,0.0,0.0
金融類,gemini,知識型,街口,54,3,5.56,2.3333,33.33,6,0.0,0.0
金融類,gemini,知識型,醫指付,54,1,1.85,1,0.0,2,0.0,0.0
金融類,gemini,知識型,金管會,54,1,1.85,0,100.0,2,0.0,0.0
金融類,gemini,知識型,銀行,54,1,1.85,0,100.0,2,0.0,0.0
金融類,gemini,知識型,麥當勞,54,4,7.41,1.75,0.0,4,50.0,1.5
電腦類,chatgpt,推薦型,AMD,54,3,5.56,1.3333,0.0,5,20.0,1
電腦類,chatgpt,推薦型,ARM,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ASUS,54,50,92.59,1.36,20.0,44,88.64,0.9231
電腦類,chatgpt,推薦型,ASUS ExpertBook,54,1,1.85,5,0.0,1,0.0,0.0
電腦類,chatgpt,推薦型,ASUS ProArt,54,1,1.85,8,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ASUS ROG,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ASUS ROG Zephyrus G14,54,1,1.85,10,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ASUS TUF,54,1,1.85,2,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ASUS Vivobook,54,2,3.7,6.5,0.0,4,0.0,0.0
電腦類,chatgpt,推薦型,ASUS Zenbook,54,4,7.41,5.5,0.0,6,16.67,3
電腦類,chatgpt,推薦型,Acer,54,38,70.37,1.6053,13.16,33,84.85,1.0357
電腦類,chatgpt,推薦型,Acer Nitro,54,1,1.85,4,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Acer Swift Go,54,1,1.85,8,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Acer TravelMate,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Adobe,54,2,3.7,6.5,0.0,3,33.33,1
電腦類,chatgpt,推薦型,Alienware,54,1,1.85,3,0.0,1,0.0,0.0
電腦類,chatgpt,推薦型,Apple,54,11,20.37,3.8182,0.0,15,20.0,1
電腦類,chatgpt,推薦型,Aspire,54,1,1.85,6,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Chromebook,54,6,11.11,5.8333,0.0,10,10.0,2
電腦類,chatgpt,推薦型,DaVinci,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Dell,54,16,29.63,2.125,6.25,20,35.0,1.2857
電腦類,chatgpt,推薦型,Dell XPS,54,3,5.56,1,33.33,4,25.0,2
電腦類,chatgpt,推薦型,G16,54,1,1.85,0,100.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Galaxy Book,54,1,1.85,10,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Gigabyte G5,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Google,54,8,14.81,4.375,0.0,11,18.18,1
電腦類,chatgpt,推薦型,HP,54,24,44.44,0.0417,95.83,30,30.0,0
電腦類,chatgpt,推薦型,HP Pavilion,54,1,1.85,6,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,IdeaPad,54,1,1.85,7,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Intel,54,20,37.04,3.65,0.0,26,38.46,0.8
電腦類,chatgpt,推薦型,LG,54,9,16.67,0.2222,77.78,11,36.36,0
電腦類,chatgpt,推薦型,LG gram,54,1,1.85,0,100.0,1,0.0,0.0
電腦類,chatgpt,推薦型,Legion,54,1,1.85,9,0.0,1,0.0,0.0
電腦類,chatgpt,推薦型,Lenovo,54,41,75.93,4.2195,0.0,38,76.32,1.3103
電腦類,chatgpt,推薦型,Lenovo IdeaPad Slim,54,1,1.85,13,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Lenovo Legion,54,1,1.85,12,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Lenovo Legion Slim,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Lenovo ThinkPad,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Lenovo ThinkPad X1 Carbon,54,1,1.85,4,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,MSI,54,6,11.11,1.1667,33.33,8,50.0,1.75
電腦類,chatgpt,推薦型,MSI Creator,54,2,3.7,6,0.0,3,33.33,2
電腦類,chatgpt,推薦型,MSI Gaming,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Mac,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,MacBook,54,6,11.11,4.8333,0.0,7,28.57,0.5
電腦類,chatgpt,推薦型,MacBook Air,54,9,16.67,4.8889,11.11,12,41.67,3.2
電腦類,chatgpt,推薦型,MacBook Neo,54,1,1.85,3,0.0,1,0.0,0.0
電腦類,chatgpt,推薦型,MacBook Pro,54,4,7.41,7,0.0,7,14.29,2
電腦類,chatgpt,推薦型,Microsoft,54,2,3.7,7,0.0,4,0.0,0.0
電腦類,chatgpt,推薦型,OmniBook,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Pavilion Aero,54,1,1.85,12,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Premiere,54,1,1.85,6,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ProArt,54,1,1.85,8,0.0,1,0.0,0.0
電腦類,chatgpt,推薦型,ROG,54,4,7.41,1.25,0.0,5,20.0,0
電腦類,chatgpt,推薦型,RTX,54,1,1.85,0,100.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Razer,54,4,7.41,3,0.0,5,20.0,4
電腦類,chatgpt,推薦型,Ryzen,54,10,18.52,3.9,0.0,17,11.76,0.5
電腦類,chatgpt,推薦型,Samsung,54,1,1.85,4,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Shopee,54,2,3.7,7,0.0,3,33.33,0
電腦類,chatgpt,推薦型,Snapdragon,54,3,5.56,5.3333,0.0,5,20.0,1
電腦類,chatgpt,推薦型,Surface,54,1,1.85,4,0.0,1,0.0,0.0
電腦類,chatgpt,推薦型,Surface Laptop,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Swift,54,1,1.85,4,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Swift Go,54,1,1.85,6,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ThinkPad,54,2,3.7,9.5,0.0,3,0.0,0.0
電腦類,chatgpt,推薦型,VivoBook,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Vivobook,54,2,3.7,4,0.0,4,0.0,0.0
電腦類,chatgpt,推薦型,Windows,54,4,7.41,6.75,0.0,7,0.0,0.0
電腦類,chatgpt,推薦型,XPS,54,1,1.85,0,100.0,2,0.0,0.0
電腦類,chatgpt,推薦型,XPS 13,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,YouTube,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,ZenBook,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Zenbook,54,1,1.85,6,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,Zoom,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,gram,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,chatgpt,推薦型,momo,54,2,3.7,2.5,0.0,3,33.33,1
電腦類,chatgpt,比較型,ASUS,54,18,33.33,2.3889,5.56,15,100.0,1.0667
電腦類,chatgpt,比較型,Acer,54,15,27.78,3.1333,0.0,15,66.67,1
電腦類,chatgpt,比較型,Active Directory,54,1,1.85,8,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,Adobe,54,2,3.7,1.5,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,AirDrop,54,2,3.7,4.5,0.0,2,50.0,1
電腦類,chatgpt,比較型,AirPods,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Android,54,1,1.85,6,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Apple,54,29,53.7,2.6897,34.48,30,60.0,0.9444
電腦類,chatgpt,比較型,Blender,54,1,1.85,8,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,CS2,54,1,1.85,2,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Dell,54,18,33.33,2.1667,0.0,15,100.0,0.8667
電腦類,chatgpt,比較型,Final Cut,54,1,1.85,6,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,HP,54,17,31.48,0,100.0,15,86.67,0
電腦類,chatgpt,比較型,IdeaPad,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Inspiron,54,1,1.85,12,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,LG,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,LOL,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Lenovo,54,18,33.33,5.3333,0.0,15,100.0,1
電腦類,chatgpt,比較型,MSI,54,6,11.11,1.1667,0.0,7,42.86,0.6667
電腦類,chatgpt,比較型,Mac,54,3,5.56,0,100.0,5,0.0,0.0
電腦類,chatgpt,比較型,MacBook,54,11,20.37,3.1818,0.0,12,58.33,1
電腦類,chatgpt,比較型,Microsoft,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Microsoft 365,54,1,1.85,7,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,Minecraft,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Netflix,54,1,1.85,0,100.0,2,0.0,0.0
電腦類,chatgpt,比較型,Office,54,5,9.26,1.8,40.0,8,12.5,0
電腦類,chatgpt,比較型,PPT,54,1,1.85,2,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,Photoshop,54,1,1.85,10,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,RAM,54,1,1.85,4,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,ROG,54,3,5.56,2,0.0,4,0.0,0.0
電腦類,chatgpt,比較型,RTX,54,2,3.7,0,100.0,3,0.0,0.0
電腦類,chatgpt,比較型,Ryzen 5,54,1,1.85,6,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,Ryzen 7,54,1,1.85,9,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,SSD,54,1,1.85,3,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,Steam,54,2,3.7,0,100.0,2,0.0,0.0
電腦類,chatgpt,比較型,TUF,54,1,1.85,2,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,ThinkPad,54,1,1.85,11,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Unix,54,1,1.85,1,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,Vivobook,54,1,1.85,13,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,Windows,54,14,25.93,2.5,7.14,14,64.29,1
電腦類,chatgpt,比較型,XPS,54,1,1.85,2,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,YouTube,54,2,3.7,5.5,0.0,3,0.0,0.0
電腦類,chatgpt,比較型,i5,54,1,1.85,0,100.0,1,0.0,0.0
電腦類,chatgpt,比較型,i7,54,1,1.85,1,0.0,1,0.0,0.0
電腦類,chatgpt,比較型,iPad,54,4,7.41,0.25,75.0,6,33.33,0.5
電腦類,chatgpt,比較型,iPhone,54,5,9.26,1.8,0.0,6,50.0,1
電腦類,chatgpt,比較型,macOS,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,chatgpt,比較型,原神,54,1,1.85,0,100.0,2,0.0,0.0
電腦類,chatgpt,知識型,AMD,53,15,28.3,0,100.0,15,73.33,0
電腦類,chatgpt,知識型,Adobe,53,2,3.77,0,100.0,2,50.0,0
電腦類,chatgpt,知識型,Apple,53,6,11.32,2.6667,0.0,8,25.0,1.5
電腦類,chatgpt,知識型,CPU,53,2,3.77,1.5,0.0,3,33.33,1
電腦類,chatgpt,知識型,Canva,53,1,1.89,0,100.0,2,0.0,0.0
電腦類,chatgpt,知識型,Chrome,53,10,18.87,2,10.0,13,15.38,1.5
電腦類,chatgpt,知識型,Discord,53,3,5.66,3.3333,0.0,4,0.0,0.0
電腦類,chatgpt,知識型,Docker,53,1,1.89,5,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,Edge,53,1,1.89,0,100.0,1,0.0,0.0
電腦類,chatgpt,知識型,Excel,53,1,1.89,4,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,HDD,53,6,11.32,0.8333,16.67,7,42.86,0.6667
電腦類,chatgpt,知識型,IDE,53,1,1.89,1,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,IPS,53,1,1.89,1,0.0,1,0.0,0.0
電腦類,chatgpt,知識型,Illustrator,53,1,1.89,4,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,Intel,53,15,28.3,1.4,0.0,15,73.33,0.4545
電腦類,chatgpt,知識型,LINE,53,4,7.55,0.75,50.0,4,75.0,1.3333
電腦類,chatgpt,知識型,Mac,53,1,1.89,0,100.0,2,0.0,0.0
電腦類,chatgpt,知識型,NVIDIA,53,1,1.89,2,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,NVMe,53,4,7.55,2.75,0.0,5,40.0,1
電腦類,chatgpt,知識型,Netflix,53,2,3.77,2,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,Notion,53,3,5.66,2.6667,0.0,3,66.67,2
電腦類,chatgpt,知識型,Office,53,5,9.43,3,0.0,8,0.0,0.0
電腦類,chatgpt,知識型,PCIe,53,1,1.89,5,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,PS,53,1,1.89,0,100.0,2,0.0,0.0
電腦類,chatgpt,知識型,Photoshop,53,2,3.77,2.5,0.0,4,0.0,0.0
電腦類,chatgpt,知識型,RAM,53,1,1.89,3,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,RTX,53,5,9.43,1.2,0.0,6,16.67,0
電腦類,chatgpt,知識型,Radeon,53,1,1.89,4,0.0,2,0.0,0.0
電腦類,chatgpt,知識型,Ryzen,53,5,9.43,2.2,20.0,7,14.29,3
電腦類,chatgpt,知識型,SATA,53,2,3.77,3.5,0.0,2,50.0,1
電腦類,chatgpt,知識型,SSD,53,7,13.21,0.2857,85.71,9,33.33,1.3333
電腦類,chatgpt,知識型,Slack,53,2,3.77,0.5,50.0,3,0.0,0.0
電腦類,chatgpt,知識型,Spotify,53,4,7.55,5,0.0,4,75.0,2.6667
電腦類,chatgpt,知識型,Teams,53,1,1.89,1,0.0,1,0.0,0.0
電腦類,chatgpt,知識型,Windows,53,3,5.66,4,0.0,6,0.0,0.0
電腦類,chatgpt,知識型,YouTube,53,3,5.66,1.6667,0.0,5,0.0,0.0
電腦類,chatgpt,知識型,Zoom,53,2,3.77,1.5,50.0,3,0.0,0.0
電腦類,chatgpt,知識型,macOS,53,1,1.89,1,0.0,2,0.0,0.0
電腦類,gemini,推薦型,AMD,54,25,46.3,1,20.0,29,44.83,0.5385
電腦類,gemini,推薦型,ASUS,54,54,100.0,1.8148,9.26,45,100.0,1.0889
電腦類,gemini,推薦型,Acer,54,49,90.74,2.3469,0.0,43,93.02,1.05
電腦類,gemini,推薦型,Adobe,54,3,5.56,5.6667,0.0,3,66.67,2.5
電腦類,gemini,推薦型,Apple,54,28,51.85,3.4643,0.0,28,71.43,0.8
電腦類,gemini,推薦型,AutoCAD,54,1,1.85,10,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Chrome,54,3,5.56,6.3333,0.0,5,20.0,0
電腦類,gemini,推薦型,DaVinci Resolve,54,2,3.7,8.5,0.0,3,33.33,1
電腦類,gemini,推薦型,Dcard,54,1,1.85,6,0.0,1,0.0,0.0
電腦類,gemini,推薦型,Dell,54,7,12.96,2.2857,0.0,9,33.33,1.3333
電腦類,gemini,推薦型,Final Cut Pro,54,2,3.7,6.5,0.0,2,50.0,3
電腦類,gemini,推薦型,GIGABYTE,54,3,5.56,7.6667,0.0,3,33.33,1
電腦類,gemini,推薦型,Gigabyte,54,2,3.7,5,0.0,3,0.0,0.0
電腦類,gemini,推薦型,HP,54,27,50.0,0.037,96.3,35,28.57,0
電腦類,gemini,推薦型,IdeaPad,54,2,3.7,5.5,0.0,3,33.33,1
電腦類,gemini,推薦型,Intel,54,30,55.56,4.5,0.0,35,45.71,1
電腦類,gemini,推薦型,LG,54,9,16.67,0.1111,88.89,9,55.56,0.2
電腦類,gemini,推薦型,LG gram,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Lenovo,54,45,83.33,4.9556,0.0,43,79.07,1.3824
電腦類,gemini,推薦型,MSI,54,20,37.04,0.65,45.0,24,33.33,0.25
電腦類,gemini,推薦型,MacBook,54,2,3.7,3,0.0,2,0.0,0.0
電腦類,gemini,推薦型,MacBook Air,54,3,5.56,8.6667,0.0,5,0.0,0.0
電腦類,gemini,推薦型,MacBook Pro,54,3,5.56,8,0.0,4,25.0,1
電腦類,gemini,推薦型,Microsoft,54,8,14.81,6.25,0.0,11,18.18,3.5
電腦類,gemini,推薦型,Momo,54,1,1.85,5,0.0,1,0.0,0.0
電腦類,gemini,推薦型,NVIDIA,54,4,7.41,6,0.0,6,16.67,1
電腦類,gemini,推薦型,OmniBook,54,1,1.85,8,0.0,2,0.0,0.0
電腦類,gemini,推薦型,PANTONE,54,1,1.85,6,0.0,2,0.0,0.0
電腦類,gemini,推薦型,PChome,54,2,3.7,8,0.0,3,0.0,0.0
電腦類,gemini,推薦型,PTT,54,1,1.85,1,0.0,1,0.0,0.0
電腦類,gemini,推薦型,Pantone,54,1,1.85,8,0.0,1,0.0,0.0
電腦類,gemini,推薦型,Predator,54,1,1.85,8,0.0,1,0.0,0.0
電腦類,gemini,推薦型,Premiere Pro,54,1,1.85,7,0.0,2,0.0,0.0
電腦類,gemini,推薦型,ProArt,54,1,1.85,7,0.0,1,0.0,0.0
電腦類,gemini,推薦型,ROG,54,1,1.85,0,100.0,1,0.0,0.0
電腦類,gemini,推薦型,RTX,54,1,1.85,2,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Rhino,54,1,1.85,7,0.0,2,0.0,0.0
電腦類,gemini,推薦型,SketchUp,54,1,1.85,12,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Snapdragon,54,3,5.56,7.3333,0.0,5,20.0,2
電腦類,gemini,推薦型,Spectre x360,54,1,1.85,7,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Surface,54,1,1.85,6,0.0,1,0.0,0.0
電腦類,gemini,推薦型,Swift Go,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,gemini,推薦型,ThinkPad,54,4,7.41,5.75,0.0,5,40.0,2
電腦類,gemini,推薦型,Windows,54,7,12.96,8.1429,0.0,12,8.33,0
電腦類,gemini,推薦型,XPS 13,54,1,1.85,4,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Zenbook,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Zenbook S 13 OLED,54,1,1.85,8,0.0,2,0.0,0.0
電腦類,gemini,推薦型,Zoom,54,1,1.85,5,0.0,1,0.0,0.0
電腦類,gemini,推薦型,momo,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,gemini,推薦型,原價屋,54,1,1.85,2,0.0,2,0.0,0.0
電腦類,gemini,比較型,AERO,54,1,1.85,7,0.0,2,0.0,0.0
電腦類,gemini,比較型,AMD,54,16,29.63,0.5625,56.25,19,42.11,0.75
電腦類,gemini,比較型,AMD Ryzen 5,54,1,1.85,2,0.0,1,0.0,0.0
電腦類,gemini,比較型,AMD Ryzen AI,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,gemini,比較型,ARM,54,2,3.7,0.5,50.0,3,0.0,0.0
電腦類,gemini,比較型,ASUS,54,23,42.59,2.6522,4.35,24,62.5,1.8
電腦類,gemini,比較型,ASUS ROG,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,gemini,比較型,ASUS Vivobook,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,gemini,比較型,Acer,54,20,37.04,3.35,0.0,19,78.95,1.6667
電腦類,gemini,比較型,Acer Nitro,54,2,3.7,6.5,0.0,4,0.0,0.0
電腦類,gemini,比較型,Adobe,54,2,3.7,1,0.0,3,33.33,0
電腦類,gemini,比較型,AirDrop,54,2,3.7,6,0.0,3,33.33,2
電腦類,gemini,比較型,Android,54,2,3.7,6,0.0,4,0.0,0.0
電腦類,gemini,比較型,Apple,54,33,61.11,3.0909,24.24,36,58.33,1.5714
電腦類,gemini,比較型,Aspire 3,54,1,1.85,9,0.0,2,0.0,0.0
電腦類,gemini,比較型,Aspire 5,54,1,1.85,10,0.0,2,0.0,0.0
電腦類,gemini,比較型,Aspire Lite,54,1,1.85,12,0.0,2,0.0,0.0
電腦類,gemini,比較型,Chromebook,54,1,1.85,4,0.0,1,0.0,0.0
電腦類,gemini,比較型,Copilot,54,1,1.85,10,0.0,1,0.0,0.0
電腦類,gemini,比較型,Copilot+,54,3,5.56,6,0.0,5,0.0,0.0
電腦類,gemini,比較型,Copilot+ PC,54,3,5.56,9.6667,0.0,6,0.0,0.0
電腦類,gemini,比較型,Core Ultra,54,1,1.85,5,0.0,2,0.0,0.0
電腦類,gemini,比較型,Creator,54,1,1.85,14,0.0,2,0.0,0.0
電腦類,gemini,比較型,Cyborg,54,1,1.85,11,0.0,2,0.0,0.0
電腦類,gemini,比較型,Dell,54,10,18.52,4.2,0.0,10,70.0,1.7143
電腦類,gemini,比較型,ERP,54,1,1.85,1,0.0,2,0.0,0.0
電腦類,gemini,比較型,Excel,54,1,1.85,3,0.0,2,0.0,0.0
電腦類,gemini,比較型,Figma,54,1,1.85,0,100.0,2,0.0,0.0
電腦類,gemini,比較型,Final Cut Pro,54,1,1.85,7,0.0,2,0.0,0.0
